name|code|imgSource|deckPerc|avgCount
Ghost Sister & Spooky Dogwood|60643553|https://images.ygoprodeck.com/images/cards_small/60643553.jpg|1.0|2.9
Fantastical Dragon Phantazmay|78661339|https://images.ygoprodeck.com/images/cards_small/78661339.jpg|0.5|2.8
The Winged Dragon of Ra - Sphere Mode|10000080|https://images.ygoprodeck.com/images/cards_small/10000080.jpg|0.3|3.0
Dark Ruler No More|54693926|https://images.ygoprodeck.com/images/cards_small/54693926.jpg|0.3|2.667
Triple Tactics Talent|25311006|https://images.ygoprodeck.com/images/cards_small/25311006.jpg|0.3|2.333
Dimensional Barrier|83326048|https://images.ygoprodeck.com/images/cards_small/83326048.jpg|0.3|1.667
There Can Be Only One|24207889|https://images.ygoprodeck.com/images/cards_small/24207889.jpg|0.3|1.0
Solemn Judgment|41420027|https://images.ygoprodeck.com/images/cards_small/41420027.jpg|0.2|3.0
Ash Blossom & Joyous Spring|14558128|https://images.ygoprodeck.com/images/cards_small/14558128.jpg|0.2|3.0
Mulcharmy Purulia|84192580|https://images.ygoprodeck.com/images/cards_small/84192580.jpg|0.2|3.0
Dimension Shifter|91800273|https://images.ygoprodeck.com/images/cards_small/91800273.jpg|0.2|3.0
Evenly Matched|15693423|https://images.ygoprodeck.com/images/cards_small/15693423.jpg|0.2|3.0
Cosmic Cyclone|8267140|https://images.ygoprodeck.com/images/cards_small/8267140.jpg|0.2|2.5
Scarlight Red Dragon Archfiend|80666118|https://images.ygoprodeck.com/images/cards_small/80666118.jpg|0.2|1.0
Bystial Magnamhut|33854624|https://images.ygoprodeck.com/images/cards_small/33854624.jpg|0.2|1.0
Dark Bribe|77538567|https://images.ygoprodeck.com/images/cards_small/77538567.jpg|0.1|3.0
Nibiru, the Primal Being|27204311|https://images.ygoprodeck.com/images/cards_small/27204311.jpg|0.1|3.0
Magical Spring|43455065|https://images.ygoprodeck.com/images/cards_small/43455065.jpg|0.1|3.0
Solemn Warning|84749824|https://images.ygoprodeck.com/images/cards_small/84749824.jpg|0.1|2.0
Tyrant's Tirade|76721030|https://images.ygoprodeck.com/images/cards_small/76721030.jpg|0.1|2.0
Amano-Iwato|32181268|https://images.ygoprodeck.com/images/cards_small/32181268.jpg|0.1|2.0
Grave of the Super Ancient Organism|83266092|https://images.ygoprodeck.com/images/cards_small/83266092.jpg|0.1|2.0
Forbidden Droplet|24299458|https://images.ygoprodeck.com/images/cards_small/24299458.jpg|0.1|2.0
Solemn Strike|40605147|https://images.ygoprodeck.com/images/cards_small/40605147.jpg|0.1|2.0
Lava Golem|102380|https://images.ygoprodeck.com/images/cards_small/102380.jpg|0.1|2.0
Triple Tactics Thrust|35269904|https://images.ygoprodeck.com/images/cards_small/35269904.jpg|0.1|1.0
Bystial Druiswurm|6637331|https://images.ygoprodeck.com/images/cards_small/6637331.jpg|0.1|1.0
Rivalry of Warlords|90846359|https://images.ygoprodeck.com/images/cards_small/90846359.jpg|0.1|1.0
Skill Drain|82732705|https://images.ygoprodeck.com/images/cards_small/82732705.jpg|0.1|1.0
Performapal Five-Rainbow Magician|19619755|https://images.ygoprodeck.com/images/cards_small/19619755.jpg|0.1|1.0
Effect Veiler|97268402|https://images.ygoprodeck.com/images/cards_small/97268402.jpg|0.1|1.0
Called by the Grave|24224830|https://images.ygoprodeck.com/images/cards_small/24224830.jpg|0.1|1.0
Ghost Ogre & Snow Rabbit|59438930|https://images.ygoprodeck.com/images/cards_small/59438930.jpg|0.1|1.0
Abyss Dweller|21044178|https://images.ygoprodeck.com/images/cards_small/21044178.jpg|0.1|1.0
Evilswarm Exciton Knight|46772449|https://images.ygoprodeck.com/images/cards_small/46772449.jpg|0.1|1.0
Synchro Zone|60306277|https://images.ygoprodeck.com/images/cards_small/60306277.jpg|0.1|1.0
Munin the Runick Wings|92385016|https://images.ygoprodeck.com/images/cards_small/92385016.jpg|0.1|1.0
Harpie's Feather Duster|18144507|https://images.ygoprodeck.com/images/cards_small/18144507.jpg|0.1|1.0
